Date,Close,High,Low,Open,Volume
2015-05-21,994.7316284179688,1004.2682846090235,991.8705935478328,995.3155053276251,1579578
2015-05-22,1019.0203247070312,1023.2437367736562,988.4057664679054,992.5902154152443,2691632
2015-05-25,1012.4429321289062,1026.4170199382288,1006.4873664629077,1019.8387090264262,982978
2015-05-26,1015.4982299804688,1021.1034103452229,1007.7325909942314,1013.9995745542002,1961740
2015-05-27,1017.9893798828125,1024.9569395757203,1008.9392878907371,1015.1673081863589,1620690
2015-05-28,1015.7509155273438,1021.0058062572227,1005.1438212762918,1013.5710709895478,2763608
2015-05-29,1016.0626831054688,1030.9710268389204,1010.9829346555099,1018.6706477980439,4423532
2015-06-01,1018.9624633789062,1030.3870256206114,1015.3035396284683,1015.7316589857933,882264
2015-06-02,1012.014404296875,1023.7309062942816,1008.3554801351089,1018.2813881619167,3935820
2015-06-03,1016.2963256835938,1022.0183966329679,1008.355636047179,1013.6105293444717,1804684
2015-06-04,1014.25244140625,1020.9281570987556,1007.576820745784,1018.7094440679796,4131468
2015-06-05,1011.9741821289062,1024.997783674079,1009.6758543665708,1018.3189939759344,2308534
2015-06-08,1012.6027221679688,1017.5332596555821,1006.3953572309806,1017.5332596555821,1570320
2015-06-09,1006.395263671875,1017.5331650610464,1002.2112370929457,1015.5688153215463,2578914
2015-06-10,1021.7566528320312,1025.3907003332122,1007.2401255104194,1008.1044203275948,2763350
2015-06-11,1010.1862182617188,1026.5688710739462,1004.4699430226988,1023.6223473337799,1847336
2015-06-12,984.4533081054688,1017.1203983903594,973.0600822379819,1010.4219481368934,2571456
2015-06-15,984.0608520507812,990.2092295398776,974.7105263273319,984.2572870621331,2525176
2015-06-16,986.8892211914062,989.7571907386385,979.9943350370037,982.1747822366702,1267396
2015-06-17,987.5966186523438,993.6271155631489,982.8821786835192,990.425263450533,1975720
2015-06-18,993.9803466796875,1000.3644815077816,985.3175476221609,988.067636471186,2165046
2015-06-19,1001.6415405273438,1003.7826624441717,992.821629858441,995.9252639123191,1999610
2015-06-22,1018.1219482421875,1021.4613410880523,1000.639244519719,1000.639244519719,1102002
2015-06-23,1011.4824829101562,1024.6042940148661,1008.575189250559,1021.4613360577654,898318
2015-06-24,1009.7935180664062,1016.7079707222739,1005.2951769171666,1013.6043368941092,1170246
2015-06-25,1001.8180541992188,1010.8540601782705,999.5197273557443,1006.5324921013327,1930992
2015-06-26,1018.6328735351562,1020.0275805587918,1001.8965810824941,1001.8965810824941,1290102
2015-06-29,1018.6725463867188,1023.0334415891956,999.2254821168781,1010.4616020612177,1372756
2015-06-30,1002.1914672851562,1017.0419689114647,997.8895609985979,1015.5687067643211,1549952
2015-07-01,1018.7509155273438,1024.604638323345,1004.4700571446365,1007.2790383965404,1279708
2015-07-02,1012.7202758789062,1022.6205771117319,1010.0880670149138,1021.4616302143949,1445880
2015-07-03,1022.9938354492188,1025.3903800676833,1009.6755849708604,1010.8738572800927,963470
2015-07-06,1034.54443359375,1039.1409927149061,1013.7223267453984,1013.7223267453984,1182338
2015-07-07,1027.84619140625,1039.887619171562,1022.6406636332418,1034.3285467462226,1642836
2015-07-08,1019.5365600585938,1029.9868402523618,1013.8006220289137,1020.6561815532001,2667850
2015-07-09,991.0140991210938,1020.7739873305775,984.7870742450621,1019.497160443702,3934122
2015-07-10,972.0975341796875,1005.3539280161359,964.4954643531121,1005.3539280161359,8263654
2015-07-13,985.926513671875,989.4820048619551,972.5099512564547,972.5099512564547,2280308
2015-07-14,981.978515625,988.0680003188137,978.2462508126624,986.4965203978295,1703274
2015-07-15,1000.1485595703125,1001.7985939864242,982.1747614360331,982.5676313406075,2003660
2015-07-16,997.9678344726562,1005.2949137016055,992.6248628078184,999.3428787557028,1456608
2015-07-17,1007.4754638671875,1009.7148988754894,999.1859670969079,1000.561011652288,1070526
2015-07-20,1015.447998046875,1017.318140602893,1004.7192854886666,1009.483266027388,853786
2015-07-21,1008.4599609375,1023.7952127298537,1005.979637274156,1014.208229256958,1274500
2015-07-22,995.3294677734375,1011.452049335517,992.5734676390083,1008.3023348961693,1320628
2015-07-23,979.797607421875,999.18803990276,977.5927685286796,991.1759141244264,1496780
2015-07-24,986.3131103515625,990.7818050638655,981.1752168311921,983.3012351070947,1574972
2015-07-27,983.1245727539062,986.254583044622,976.8644560507943,979.5614381696685,2003738
2015-07-28,985.093017578125,991.7664566468297,981.1951878047653,984.0890267521838,1891188
2015-07-29,986.9434204101562,990.211268651904,977.7895620180007,988.6167063528084,2413318
2015-07-30,976.6674194335938,990.9002502114002,973.5768195997382,990.6049644623379,2770574
2015-07-31,988.5180053710938,991.7661477764752,979.1672923859047,980.3090252070198,1963776
2015-08-03,988.065673828125,994.1288369991718,984.6402817300335,985.6245677072603,1179324
2015-08-04,987.7899169921875,993.3413279035744,978.7738966184249,988.3804885307746,2342692
2015-08-05,1002.8494873046875,1003.9716116722831,988.61675172906,992.1601809467268,988994
2015-08-06,1013.1449584960938,1016.9639677219782,1004.0108065817669,1009.877110804055,2211366
2015-08-07,1004.7783813476562,1013.0266749253841,1002.7901053381086,1013.0266749253841,1188506
2015-08-10,1012.6727905273438,1019.3265250696658,1006.5702176657834,1012.6333806408576,1431182
2015-08-11,1025.31103515625,1027.5945979315452,1000.8614282577838,1014.995736960737,2200306
2015-08-12,1051.886474609375,1059.6426270841584,1024.44460716222,1024.8777313402743,3479784
2015-08-13,1037.673583984375,1056.7293201615723,1006.3338831344928,1051.2173192367354,1406426
2015-08-14,1064.2884521484375,1070.6469956207302,1038.2639951877582,1038.6182996009775,2293964
2015-08-17,1057.024658203125,1061.7689356009757,1045.311655658552,1059.131068537961,773644
2015-08-18,1079.1318359375,1082.6752657851687,1059.0918100254696,1065.745545401862,1916926
2015-08-19,1076.2574462890625,1083.8364465454745,1071.6509120930361,1082.7143223445646,1690070
2015-08-20,1057.8515625,1080.7460161605213,1052.0048652753783,1080.7460161605213,2349298
2015-08-21,1053.6387939453125,1074.800943765456,1045.3511824014681,1067.7534941810025,3536080
2015-08-24,1015.2511596679688,1041.3741372495183,1011.4912656727525,1039.0118518720146,4692344
2015-08-25,1010.723876953125,1032.3191501016734,998.2628547226518,1018.8934507001159,3925800
2015-08-26,1014.503662109375,1039.0123854881695,988.9909477051841,1007.1412214592796,3216158
2015-08-27,1013.6766967773438,1029.5237006780087,1002.3180945116115,1029.5237006780087,5264798
2015-08-28,1012.1806030273438,1027.200767444917,1007.0032015092283,1027.200767444917,2744152
2015-08-31,1009.50341796875,1019.7202873376233,996.5108428791201,1019.7202873376233,3692044
2015-09-01,999.0106201171875,1028.0667544996172,996.0971727640888,1006.3337445000044,2987602
2015-09-02,1020.4287719726562,1031.7086485507077,1003.1840659012004,1007.7905041223335,3765950
2015-09-03,1025.8619384765625,1029.5628141591062,1014.3063862246262,1022.1216529184319,2265074
2015-09-04,1002.9677124023438,1029.5237290170705,999.6998637122673,1028.145728639951,2426396
2015-09-07,999.9362182617188,1007.8892304809829,997.160512320679,1005.1529344314079,1759184
2015-09-08,1000.15234375,1009.522762267212,993.5379250248124,1002.0027815288875,1787746
2015-09-09,1003.873046875,1013.4206187493872,1001.609189626434,1009.0700564647682,2045076
2015-09-10,1002.1603393554688,1015.192321115719,994.9160346943657,1000.821749186022,2665818
2015-09-11,1004.7589721679688,1011.2158487442075,1000.2706672456641,1002.5935433486412,1592672
2015-09-14,1004.6209106445312,1009.8770342421675,1001.2153208880436,1009.8770342421675,1589318
2015-09-15,998.9517211914062,1007.4755983063594,998.4595782604813,1004.621169306995,1379900
2015-09-16,1004.1092529296875,1009.877128685802,1000.447690899596,1005.939985883908,1756816
2015-09-18,1004.4640502929688,1018.1456282440439,999.6410479936688,1009.877624302387,2455294
2015-09-21,1004.3851928710938,1006.7671843423734,997.3573520078868,1003.9717735047255,1108840
2015-09-22,994.837646484375,1012.7909669192687,980.3489361554113,1006.924660328299,2081246
2015-09-23,997.1406860351562,1007.0229554215965,989.2467896136795,997.790372435146,1228352
2015-09-24,1015.940673828125,1019.7203707940286,996.0580951697858,998.2629344201773,2354254
2015-09-28,1021.17626953125,1031.1372557546526,1015.5855483845462,1021.2944029887625,2366812
2015-09-29,1019.0308837890625,1037.0433103063424,1011.7865802067255,1017.101722457726,3325952
2015-09-30,1018.9525146484375,1040.862681323452,1012.21996033966,1040.862681323452,3368336
2015-10-01,1041.216552734375,1043.3228659119738,1020.5858721511025,1023.263147783634,2834408
2015-10-05,1067.615478515625,1090.5887492822042,1044.4060368120936,1044.4060368120936,4807306
2015-10-06,1063.0286865234375,1073.2652590603298,1056.7292572699653,1072.8715447319878,3979590
2015-10-07,1044.8983154296875,1069.722027639926,1042.1423146223708,1060.6468914714972,2065530
2015-10-08,1036.96435546875,1054.504340210459,1031.5310809326434,1051.2167885840297,2357550
2015-10-09,1035.3304443359375,1043.5788332193715,1026.8065708752893,1043.5394233531265,2249724
2015-10-12,1020.7437133789062,1047.4178567008703,1018.5388748918242,1045.311446786932,2455912
2015-10-13,1023.0859375,1028.381373664569,1010.9005036175405,1024.759222660059,6179712
2015-10-14,977.8677978515625,1003.1836364735505,976.4110747466268,1003.1836364735505,8337128
2015-10-15,971.5887451171875,985.6640354172339,970.5060304787224,980.3488908284052,3215710
2015-10-16,973.2616577148438,981.1359429714363,972.4742291891845,976.765676205369,2333828
2015-10-19,979.8565063476562,982.2975158885099,966.9033437681582,980.348649243863,3130642
2015-10-20,994.8174438476562,996.0970151121284,982.553283869141,982.8091596733797,2695084
2015-10-21,996.09716796875,1000.8217395164279,993.0458821775413,998.0657394469491,1929688
2015-10-23,1001.0883178710938,1005.3694626317555,997.2018414440901,1005.3694626317555,2335398
2015-10-26,1000.851806640625,1005.764209661695,992.3882549781445,1005.764209661695,1414630
2015-10-27,998.7012329101562,1004.1462494735421,994.4595838881656,998.2869130417973,1530420
2015-10-28,997.9122314453125,999.6680578390022,990.3956144664774,990.3956144664774,1255342
2015-10-29,984.5958251953125,1000.3983655010745,982.5045731684307,999.6684646946034,3130316
2015-10-30,984.53662109375,991.12595814927,980.5120035646568,986.4305870871798,1516696
2015-11-02,993.2760009765625,995.426399409644,981.5177344738362,986.4301372913334,1319294
2015-11-03,1003.5745239257812,1005.2909513248698,993.7299679683308,997.4784034242368,1364906
2015-11-04,999.7669067382812,1005.0541348772979,994.321791944747,1004.1860954362623,991434
2015-11-05,979.5840454101562,1000.2201783412785,978.5384682406238,998.5827432272457,1596098
2015-11-06,988.698974609375,993.6311255352923,979.899998091324,983.273608590866,908024
2015-11-09,975.1259155273438,987.515442429848,974.0408421214174,984.4575082858738,2021556
2015-11-10,969.9173583984375,977.3550809339389,966.701634351292,975.7570446803263,1361920
2015-11-13,945.9468994140625,961.9863094390774,941.6658508988905,961.9863094390774,2743232
2015-11-16,936.9509887695312,943.0273608467379,929.6119088514287,943.0273608467379,2043528
2015-11-17,943.2442626953125,946.361343454717,937.1086478609982,939.2787942034131,1985028
2015-11-18,927.8164672851562,942.5931719217887,925.6660687871376,942.5931719217887,1520352
2015-11-19,932.1962280273438,939.7128449430884,928.0334735798938,933.3010490478191,1866906
2015-11-20,946.3218383789062,956.2650339712978,931.9593591178437,933.7546810668589,2012126
2015-11-23,943.4415893554688,952.2602175280482,939.9693357918593,949.0642414847725,1088082
2015-11-24,934.3269653320312,943.9939815792734,933.3602829735224,939.1013261743245,998640
2015-11-26,925.4884033203125,940.0283241844195,922.4502180898318,938.252750127911,2915292
2015-11-27,928.5659790039062,930.9728102089861,920.3391149424202,926.4549804436454,1737206
2015-11-30,936.5364379882812,943.5203434809245,927.3033949152268,933.162827948724,4100048
2015-12-01,931.93994140625,938.3123395563221,930.0263242386911,932.3345135642323,1721994
2015-12-02,933.2420043945312,938.3320427890004,925.8635246575121,938.2925470426438,1640296
2015-12-03,927.5401611328125,936.3193884369516,926.060516081553,931.1899522592523,2283358
2015-12-04,918.7216796875,926.1791505055439,915.8413802951405,923.2987547821011,1246092
2015-12-07,915.328369140625,924.837498871926,913.5330468345229,920.2210246070051,1382604
2015-12-08,918.958251953125,926.8496925023146,914.3417784980614,915.1703219570895,1139964
2015-12-09,934.2086791992188,936.2407834981219,915.4073554526374,922.4701581540826,5282806
2015-12-10,940.8767700195312,943.5006355329465,928.0334309499927,934.7411555784578,1723988
2015-12-11,941.4493408203125,943.797026322691,932.4728225874281,940.2656241302618,1652378
2015-12-14,938.47021484375,941.8438263661204,919.5899931737815,921.4049674661485,2718532
2015-12-15,937.4442749023438,941.0545715185004,932.3937321495692,938.4701046868961,1135868
2015-12-16,950.2874145507812,952.6943429120653,940.6598937678044,940.6598937678044,1435934
2015-12-17,962.6569213867188,964.7284241379352,944.3488213179089,952.8912655595557,1618844
2015-12-18,953.6016235351562,960.4671377643531,947.2292279721479,954.8642346618867,3024970
2015-12-21,965.2809448242188,966.7014426192665,949.6756986010691,954.8445342303164,1610104
2015-12-22,948.9656982421875,962.7559745956917,946.9730897662541,962.7559745956917,1560858
2015-12-23,957.1529541015625,960.7829979075243,951.1357299873573,952.8915564462715,849834
2015-12-24,960.4874267578125,962.0459677609524,948.5516171000437,955.2593448415997,843160
2015-12-28,971.7129516601562,973.1728495549487,954.9436329187866,958.0213153893061,3704198
2015-12-29,968.9900512695312,972.7384857120883,965.0245829351393,969.996229254536,1708524
2015-12-30,954.1937866210938,970.2528527997528,951.8263538773774,967.905167928451,1605762
2015-12-31,961.5131225585938,966.1098492882417,949.9323921427167,953.1876121780967,1240318
2016-01-01,953.44384765625,962.3612143743508,951.8064122076784,962.3612143743508,712262
2016-01-04,934.9781494140625,952.4971132968648,933.5773990988795,950.9779720775238,1870184
2016-01-05,926.8302612304688,941.6859609375101,923.6934318068694,941.0546069454863,2678020
2016-01-06,939.7128295898438,941.5080553463338,927.3232094636917,927.3232094636917,2653228
2016-01-07,935.6289672851562,940.225693104389,931.190031752438,935.1357522259653,3199580
2016-01-08,946.0260009765625,949.8730785265418,936.122203828291,941.0543545333926,1907544
2016-01-11,932.1171264648438,940.6595710334631,926.7904049006862,940.0677130818899,2930228
2016-01-12,918.1890258789062,933.1630178290166,908.1471851858205,932.2554827315082,3482594
2016-01-13,899.30859375,918.1691569360864,889.7994651789967,914.2234364507574,4746092
2016-01-14,899.15087890625,907.0817199485587,887.7871836888182,896.8623415665262,2742052
2016-01-15,892.1669311523438,904.2407784946372,889.7600030329971,903.1163059125059,3269408
2016-01-18,898.6970825195312,904.3197348036796,891.7329236614203,892.5220678416516,2213922
2016-01-19,899.34814453125,907.5157671695615,895.0078517317434,898.4406094978659,967910
2016-01-20,899.6636962890625,901.5970606437963,885.0250358967331,897.1778733107913,1615954
2016-01-21,891.7139282226562,905.7155188093246,888.2530735444801,903.7774788151562,2675536
2016-01-22,908.0289306640625,910.5207640956355,893.8888743551264,899.0307130129213,1343178
2016-01-25,911.5494995117188,925.1358643191849,906.3483681433999,910.4618023646997,1397560
2016-01-27,917.5216064453125,921.5559530709758,902.5509059794543,910.5010186602476,1626986
2016-01-28,922.050537109375,929.0513306177281,912.8941454067439,915.8407958971975,3106660
2016-01-29,945.8217163085938,949.2627745535498,923.5733700299949,932.9275249953068,2235744
2016-02-01,950.3308715820312,954.3850155166348,933.0463943151111,945.7428251651862,1495274
2016-02-02,948.51123046875,962.3150534816684,941.23349189572,952.8224265669295,1475588
2016-02-03,955.7100830078125,961.0891819895866,933.560613336447,944.3189078640196,1308692
2016-02-04,957.1930541992188,965.0837813776006,950.0537880610642,957.9247196196508,1250046
2016-02-05,957.944580078125,965.0640510783672,952.4666006080087,952.4666006080087,1402996
2016-02-08,934.6083984375,954.0287689835941,928.2997763219493,949.2626600650525,1063658
2016-02-09,902.3533325195312,922.999875087546,892.1488349589756,922.999875087546,2489610
2016-02-10,897.3699951171875,905.7155412379528,893.1378834615927,899.8222386085017,1890732
2016-02-11,869.346923828125,905.3596091128506,858.9445638776313,901.7998727729574,1962408
2016-02-12,880.6787109375,887.3234741133226,855.9187311968635,870.157674969085,2172568
2016-02-15,897.5081787109375,912.4195927153714,885.9786293695219,889.9338911077787,2479712
2016-02-16,896.0843505859375,902.5907368918347,887.1652159721233,896.2623180529787,1588702
2016-02-17,900.0396728515625,901.6612723496015,888.5100260662135,895.8668520864364,1585178
2016-02-18,915.9791259765625,917.5216390882001,901.0084249780881,903.7771075833764,1529140
2016-02-19,917.4821166992188,920.3892722785106,911.865665162703,912.6172227217818,879012
2016-02-22,915.9992065429688,926.7180065762689,911.688009030431,917.7197843613264,1324884
2016-02-23,895.4710083007812,917.5808766380927,892.6034443386874,913.7640887486219,1306852
2016-02-24,874.4884643554688,894.858059737054,870.6320846473046,894.858059737054,1659328
2016-02-25,875.2399291992188,881.2321107160612,864.481542517386,877.9888161563844,1830556
2016-02-26,874.310546875,892.6629214477712,869.9993505035691,881.9046295753191,1537536
2016-02-29,860.9813842773438,884.7920403462336,836.5378477122415,884.7920403462336,2191718
2016-03-01,900.4747924804688,903.8170665220812,855.1277468435388,867.3890605124332,1999760
2016-03-02,917.1658935546875,921.5759717035464,892.4059168052045,911.6878175007187,1527486
2016-03-03,938.6428833007812,945.7030639976331,910.1057090165427,923.9491248425222,2648284
2016-03-04,932.472412109375,941.3519521774136,929.3082038667618,941.3519521774136,1512966
2016-03-08,931.1873168945312,936.2104801325036,911.3714163954003,926.3619167491091,1268152
2016-03-09,932.3543090820312,937.1599146839493,907.7920888490396,925.9270071316301,2017784
2016-03-10,928.8141479492188,933.3824946417209,915.6233112185926,931.8794758446887,1661666
2016-03-11,935.5182495117188,945.6437578286848,923.5535831771962,925.5312139762908,1530528
2016-03-14,931.4641723632812,948.4717984404027,925.5312795456807,934.2328556781615,1636742
2016-03-15,921.5364990234375,934.8262186074585,917.6604193284481,929.1108840557063,1623356
2016-03-16,920.4093627929688,922.3671983823907,912.4394510606412,915.643252253531,1918246
2016-03-17,930.2972412109375,934.1536209279957,922.3669230953674,923.1579753450203,2221088
2016-03-18,959.487060546875,961.1284552914259,933.4416273612202,933.4416273612202,3204070
2016-03-21,967.5556640625,970.9967216132061,957.1731045605518,959.54626101814,2336982
2016-03-22,978.1759033203125,982.8826265684141,963.6996054864954,965.8749996298058,1951984
2016-03-23,978.4525146484375,984.0293748862216,971.9263338039723,984.0293748862216,2278434
2016-03-28,978.2943115234375,995.5985800683636,973.6073847245252,985.2556101808243,3320882
2016-03-29,976.7124633789062,983.6539682388801,971.0169241196592,980.1140276857496,1838796
2016-03-30,984.6624145507812,990.793070275038,972.9943923659056,977.3055890560701,2136504
2016-03-31,996.8446044921875,1008.5917121800721,977.7999618708553,980.2325057033393,4363964
2016-04-01,970.5818481445312,997.0624084306211,962.7505054690864,990.7932786010867,3041400
2016-04-04,977.443603515625,984.0686638530602,967.85209825098,971.4118321636319,1752352
2016-04-05,974.0819702148438,982.8428353108001,965.894598690795,977.2659748530838,1491794
2016-04-06,981.6566772460938,984.4649525785419,972.737636505903,976.9499529405377,1763150
2016-04-07,977.2664184570312,982.7641954976388,971.8081361086922,980.9052411679107,2390942
2016-04-08,961.9395751953125,978.4132038473125,959.9421484454876,975.3676712264411,1399500
2016-04-11,991.4454345703125,995.5391682261578,954.4044548787123,962.314976676298,2400648
2016-04-12,995.9944458007812,998.7038393966382,984.1089585475039,988.0246300248722,1303628
2016-04-13,999.1778564453125,1006.6137652618094,993.759169045303,1000.6808747003449,1601468
2016-04-18,996.6268310546875,1009.9758361338008,965.0836264603383,970.2254654537745,7121504
2016-04-20,969.1773071289062,1002.618957815347,965.0835738356107,1002.618957815347,6405024
2016-04-21,958.913330078125,975.9209504601824,954.0879315150812,969.4343617772681,2525724
